window_uid,split,participant_id,session_id,session_name,window_index,window_start_ms,window_end_ms,window_length_s,stride_s,ppg_sampling_hz,ppg_sample_count,reference_sample_count,label_hr_bpm,label_aggregation,reference_source
P05:adaptation#1:w103,train,P05,P05:adaptation#1,adaptation,103,1710986066147,1710986076147,10,2,25,249,10,78.5,median,hr
P05:adaptation#1:w104,train,P05,P05:adaptation#1,adaptation,104,1710986068147,1710986078147,10,2,25,249,10,77.5,median,hr
P05:adaptation#1:w105,train,P05,P05:adaptation#1,adaptation,105,1710986070147,1710986080147,10,2,25,249,10,77.0,median,hr
P05:adaptation#1:w106,train,P05,P05:adaptation#1,adaptation,106,1710986072147,1710986082147,10,2,25,249,10,76.5,median,hr
P05:adaptation#1:w107,train,P05,P05:adaptation#1,adaptation,107,1710986074147,1710986084147,10,2,25,249,10,75.0,median,hr
P05:adaptation#1:w108,train,P05,P05:adaptation#1,adaptation,108,1710986076147,1710986086147,10,2,25,250,10,74.5,median,hr
P05:adaptation#1:w109,train,P05,P05:adaptation#1,adaptation,109,1710986078147,1710986088147,10,2,25,249,10,74.0,median,hr
P05:adaptation#1:w110,train,P05,P05:adaptation#1,adaptation,110,1710986080147,1710986090147,10,2,25,249,10,74.0,median,hr
P05:adaptation#1:w111,train,P05,P05:adaptation#1,adaptation,111,1710986082147,1710986092147,10,2,25,249,10,74.0,median,hr
P05:adaptation#1:w112,train,P05,P05:adaptation#1,adaptation,112,1710986084147,1710986094147,10,2,25,249,10,74.0,median,hr
P05:adaptation#1:w113,train,P05,P05:adaptation#1,adaptation,113,1710986086147,1710986096147,10,2,25,249,10,74.0,median,hr
P05:adaptation#1:w114,train,P05,P05:adaptation#1,adaptation,114,1710986088147,1710986098147,10,2,25,249,10,74.0,median,hr
P05:adaptation#1:w115,train,P05,P05:adaptation#1,adaptation,115,1710986090147,1710986100147,10,2,25,249,10,74.5,median,hr
P05:adaptation#1:w116,train,P05,P05:adaptation#1,adaptation,116,1710986092147,1710986102147,10,2,25,249,10,75.0,median,hr
P05:adaptation#1:w117,train,P05,P05:adaptation#1,adaptation,117,1710986094147,1710986104147,10,2,25,249,10,76.0,median,hr
P05:adaptation#1:w118,train,P05,P05:adaptation#1,adaptation,118,1710986096147,1710986106147,10,2,25,249,10,78.0,median,hr
P05:adaptation#1:w119,train,P05,P05:adaptation#1,adaptation,119,1710986098147,1710986108147,10,2,25,250,10,79.5,median,hr
P05:adaptation#1:w120,train,P05,P05:adaptation#1,adaptation,120,1710986100147,1710986110147,10,2,25,249,10,80.0,median,hr
P05:adaptation#1:w121,train,P05,P05:adaptation#1,adaptation,121,1710986102147,1710986112147,10,2,25,249,10,80.0,median,hr
P05:adaptation#1:w122,train,P05,P05:adaptation#1,adaptation,122,1710986104147,1710986114147,10,2,25,249,10,80.5,median,hr
P05:adaptation#1:w123,train,P05,P05:adaptation#1,adaptation,123,1710986106147,1710986116147,10,2,25,249,10,81.0,median,hr
P05:adaptation#1:w124,train,P05,P05:adaptation#1,adaptation,124,1710986108147,1710986118147,10,2,25,249,10,81.0,median,hr
P05:adaptation#1:w125,train,P05,P05:adaptation#1,adaptation,125,1710986110147,1710986120147,10,2,25,250,10,81.0,median,hr
P05:adaptation#1:w126,train,P05,P05:adaptation#1,adaptation,126,1710986112147,1710986122147,10,2,25,249,10,81.0,median,hr
P05:adaptation#1:w127,train,P05,P05:adaptation#1,adaptation,127,1710986114147,1710986124147,10,2,25,249,10,81.0,median,hr
P05:adaptation#1:w128,train,P05,P05:adaptation#1,adaptation,128,1710986116147,1710986126147,10,2,25,249,10,81.0,median,hr
P05:adaptation#1:w129,train,P05,P05:adaptation#1,adaptation,129,1710986118147,1710986128147,10,2,25,249,10,81.0,median,hr
P05:adaptation#1:w130,train,P05,P05:adaptation#1,adaptation,130,1710986120147,1710986130147,10,2,25,249,10,81.0,median,hr
P05:adaptation#1:w131,train,P05,P05:adaptation#1,adaptation,131,1710986122147,1710986132147,10,2,25,250,10,81.0,median,hr
P05:adaptation#1:w132,train,P05,P05:adaptation#1,adaptation,132,1710986124147,1710986134147,10,2,25,249,10,79.5,median,hr
P05:adaptation#1:w133,train,P05,P05:adaptation#1,adaptation,133,1710986126147,1710986136147,10,2,25,249,10,77.5,median,hr
P05:adaptation#1:w134,train,P05,P05:adaptation#1,adaptation,134,1710986128147,1710986138147,10,2,25,249,10,75.5,median,hr
P05:adaptation#1:w135,train,P05,P05:adaptation#1,adaptation,135,1710986130147,1710986140147,10,2,25,249,10,75.0,median,hr
P05:adaptation#1:w136,train,P05,P05:adaptation#1,adaptation,136,1710986132147,1710986142147,10,2,25,249,10,74.5,median,hr
P05:adaptation#1:w137,train,P05,P05:adaptation#1,adaptation,137,1710986134147,1710986144147,10,2,25,250,10,74.0,median,hr
P05:adaptation#1:w138,train,P05,P05:adaptation#1,adaptation,138,1710986136147,1710986146147,10,2,25,249,10,73.0,median,hr
P05:adaptation#1:w139,train,P05,P05:adaptation#1,adaptation,139,1710986138147,1710986148147,10,2,25,249,10,73.0,median,hr
P05:adaptation#1:w140,train,P05,P05:adaptation#1,adaptation,140,1710986140147,1710986150147,10,2,25,249,10,73.0,median,hr
P05:baseline#1:w0,train,P05,P05:baseline#1,baseline,0,1710986150568,1710986160568,10,2,25,249,10,71.5,median,hr
P05:baseline#1:w1,train,P05,P05:baseline#1,baseline,1,1710986152568,1710986162568,10,2,25,249,10,71.5,median,hr
P05:baseline#1:w2,train,P05,P05:baseline#1,baseline,2,1710986154568,1710986164568,10,2,25,249,10,71.5,median,hr
P05:baseline#1:w3,train,P05,P05:baseline#1,baseline,3,1710986156568,1710986166568,10,2,25,249,10,73.5,median,hr
P05:baseline#1:w4,train,P05,P05:baseline#1,baseline,4,1710986158568,1710986168568,10,2,25,249,10,75.5,median,hr
P05:baseline#1:w5,train,P05,P05:baseline#1,baseline,5,1710986160568,1710986170568,10,2,25,249,10,76.0,median,hr
P05:baseline#1:w6,train,P05,P05:baseline#1,baseline,6,1710986162568,1710986172568,10,2,25,249,10,76.0,median,hr
P05:baseline#1:w7,train,P05,P05:baseline#1,baseline,7,1710986164568,1710986174568,10,2,25,250,10,76.0,median,hr
P05:baseline#1:w8,train,P05,P05:baseline#1,baseline,8,1710986166568,1710986176568,10,2,25,249,10,75.5,median,hr
P05:baseline#1:w9,train,P05,P05:baseline#1,baseline,9,1710986168568,1710986178568,10,2,25,249,10,75.0,median,hr
P05:baseline#1:w10,train,P05,P05:baseline#1,baseline,10,1710986170568,1710986180568,10,2,25,249,10,75.0,median,hr
P05:baseline#1:w11,train,P05,P05:baseline#1,baseline,11,1710986172568,1710986182568,10,2,25,249,10,74.5,median,hr
P05:baseline#1:w12,train,P05,P05:baseline#1,baseline,12,1710986174568,1710986184568,10,2,25,249,10,73.5,median,hr
P05:baseline#1:w13,train,P05,P05:baseline#1,baseline,13,1710986176568,1710986186568,10,2,25,250,10,72.5,median,hr
P05:baseline#1:w14,train,P05,P05:baseline#1,baseline,14,1710986178568,1710986188568,10,2,25,250,10,71.5,median,hr
P05:baseline#1:w15,train,P05,P05:baseline#1,baseline,15,1710986180568,1710986190568,10,2,25,249,10,71.5,median,hr
P05:baseline#1:w16,train,P05,P05:baseline#1,baseline,16,1710986182568,1710986192568,10,2,25,249,10,71.0,median,hr
P05:baseline#1:w17,train,P05,P05:baseline#1,baseline,17,1710986184568,1710986194568,10,2,25,249,10,71.0,median,hr
P05:baseline#1:w18,train,P05,P05:baseline#1,baseline,18,1710986186568,1710986196568,10,2,25,249,10,70.5,median,hr
P05:baseline#1:w19,train,P05,P05:baseline#1,baseline,19,1710986188568,1710986198568,10,2,25,249,10,70.5,median,hr
P05:baseline#1:w20,train,P05,P05:baseline#1,baseline,20,1710986190568,1710986200568,10,2,25,250,10,70.5,median,hr
P05:baseline#1:w21,train,P05,P05:baseline#1,baseline,21,1710986192568,1710986202568,10,2,25,250,10,71.0,median,hr
P05:baseline#1:w22,train,P05,P05:baseline#1,baseline,22,1710986194568,1710986204568,10,2,25,249,10,72.0,median,hr
P05:baseline#1:w23,train,P05,P05:baseline#1,baseline,23,1710986196568,1710986206568,10,2,25,249,10,72.5,median,hr
P05:baseline#1:w24,train,P05,P05:baseline#1,baseline,24,1710986198568,1710986208568,10,2,25,249,10,73.0,median,hr
P05:baseline#1:w25,train,P05,P05:baseline#1,baseline,25,1710986200568,1710986210568,10,2,25,249,10,73.0,median,hr
P05:baseline#1:w26,train,P05,P05:baseline#1,baseline,26,1710986202568,1710986212568,10,2,25,249,10,72.0,median,hr
P05:baseline#1:w27,train,P05,P05:baseline#1,baseline,27,1710986204568,1710986214568,10,2,25,250,10,72.0,median,hr
P05:baseline#1:w28,train,P05,P05:baseline#1,baseline,28,1710986206568,1710986216568,10,2,25,250,10,71.5,median,hr
P05:baseline#1:w29,train,P05,P05:baseline#1,baseline,29,1710986208568,1710986218568,10,2,25,249,10,71.0,median,hr
P05:baseline#1:w30,train,P05,P05:baseline#1,baseline,30,1710986210568,1710986220568,10,2,25,249,10,71.0,median,hr
P05:baseline#1:w31,train,P05,P05:baseline#1,baseline,31,1710986212568,1710986222568,10,2,25,249,10,71.0,median,hr
P05:baseline#1:w32,train,P05,P05:baseline#1,baseline,32,1710986214568,1710986224568,10,2,25,249,10,70.5,median,hr
P05:baseline#1:w33,train,P05,P05:baseline#1,baseline,33,1710986216568,1710986226568,10,2,25,249,10,70.0,median,hr
P05:baseline#1:w34,train,P05,P05:baseline#1,baseline,34,1710986218568,1710986228568,10,2,25,250,10,70.0,median,hr
P05:baseline#1:w35,train,P05,P05:baseline#1,baseline,35,1710986220568,1710986230568,10,2,25,250,10,71.0,median,hr
P05:baseline#1:w36,train,P05,P05:baseline#1,baseline,36,1710986222568,1710986232568,10,2,25,249,10,72.5,median,hr
P05:baseline#1:w37,train,P05,P05:baseline#1,baseline,37,1710986224568,1710986234568,10,2,25,249,10,73.0,median,hr
P05:baseline#1:w38,train,P05,P05:baseline#1,baseline,38,1710986226568,1710986236568,10,2,25,249,10,73.0,median,hr
P05:baseline#1:w39,train,P05,P05:baseline#1,baseline,39,1710986228568,1710986238568,10,2,25,249,10,73.5,median,hr
P05:baseline#1:w40,train,P05,P05:baseline#1,baseline,40,1710986230568,1710986240568,10,2,25,249,10,73.5,median,hr
P05:baseline#1:w41,train,P05,P05:baseline#1,baseline,41,1710986232568,1710986242568,10,2,25,250,10,73.5,median,hr
P05:baseline#1:w42,train,P05,P05:baseline#1,baseline,42,1710986234568,1710986244568,10,2,25,249,10,75.0,median,hr
P05:baseline#1:w43,train,P05,P05:baseline#1,baseline,43,1710986236568,1710986246568,10,2,25,248,10,75.0,median,hr
P05:baseline#1:w44,train,P05,P05:baseline#1,baseline,44,1710986238568,1710986248568,10,2,25,247,10,75.0,median,hr
P05:baseline#1:w45,train,P05,P05:baseline#1,baseline,45,1710986240568,1710986250568,10,2,25,247,10,75.0,median,hr
P05:baseline#1:w46,train,P05,P05:baseline#1,baseline,46,1710986242568,1710986252568,10,2,25,247,10,75.0,median,hr
P05:baseline#1:w47,train,P05,P05:baseline#1,baseline,47,1710986244568,1710986254568,10,2,25,248,10,75.0,median,hr
P05:baseline#1:w48,train,P05,P05:baseline#1,baseline,48,1710986246568,1710986256568,10,2,25,248,10,75.0,median,hr
P05:baseline#1:w49,train,P05,P05:baseline#1,baseline,49,1710986248568,1710986258568,10,2,25,249,10,76.0,median,hr
P05:baseline#1:w50,train,P05,P05:baseline#1,baseline,50,1710986250568,1710986260568,10,2,25,249,10,77.0,median,hr
P05:baseline#1:w51,train,P05,P05:baseline#1,baseline,51,1710986252568,1710986262568,10,2,25,249,10,77.0,median,hr
P05:baseline#1:w52,train,P05,P05:baseline#1,baseline,52,1710986254568,1710986264568,10,2,25,248,10,78.5,median,hr
P05:baseline#1:w53,train,P05,P05:baseline#1,baseline,53,1710986256568,1710986266568,10,2,25,249,10,81.5,median,hr
P05:baseline#1:w54,train,P05,P05:baseline#1,baseline,54,1710986258568,1710986268568,10,2,25,249,10,82.0,median,hr
P05:baseline#1:w55,train,P05,P05:baseline#1,baseline,55,1710986260568,1710986270568,10,2,25,248,10,82.0,median,hr
P05:baseline#1:w56,train,P05,P05:baseline#1,baseline,56,1710986262568,1710986272568,10,2,25,248,10,81.5,median,hr
P05:baseline#1:w57,train,P05,P05:baseline#1,baseline,57,1710986264568,1710986274568,10,2,25,249,10,81.0,median,hr
P05:baseline#1:w58,train,P05,P05:baseline#1,baseline,58,1710986266568,1710986276568,10,2,25,249,10,81.0,median,hr
P05:baseline#1:w59,train,P05,P05:baseline#1,baseline,59,1710986268568,1710986278568,10,2,25,249,10,80.0,median,hr
P05:baseline#1:w60,train,P05,P05:baseline#1,baseline,60,1710986270568,1710986280568,10,2,25,250,10,80.0,median,hr
P05:baseline#1:w61,train,P05,P05:baseline#1,baseline,61,1710986272568,1710986282568,10,2,25,249,10,80.0,median,hr
P05:baseline#1:w62,train,P05,P05:baseline#1,baseline,62,1710986274568,1710986284568,10,2,25,249,10,79.5,median,hr
P05:baseline#1:w63,train,P05,P05:baseline#1,baseline,63,1710986276568,1710986286568,10,2,25,249,10,78.0,median,hr
P05:baseline#1:w64,train,P05,P05:baseline#1,baseline,64,1710986278568,1710986288568,10,2,25,248,10,78.0,median,hr
P05:baseline#1:w65,train,P05,P05:baseline#1,baseline,65,1710986280568,1710986290568,10,2,25,248,10,78.0,median,hr
P05:baseline#1:w66,train,P05,P05:baseline#1,baseline,66,1710986282568,1710986292568,10,2,25,249,10,78.0,median,hr
P05:baseline#1:w67,train,P05,P05:baseline#1,baseline,67,1710986284568,1710986294568,10,2,25,249,10,78.0,median,hr
P05:baseline#1:w68,train,P05,P05:baseline#1,baseline,68,1710986286568,1710986296568,10,2,25,249,10,77.0,median,hr
P05:baseline#1:w69,train,P05,P05:baseline#1,baseline,69,1710986288568,1710986298568,10,2,25,249,10,77.0,median,hr
P05:baseline#1:w70,train,P05,P05:baseline#1,baseline,70,1710986290568,1710986300568,10,2,25,249,10,77.0,median,hr
P05:baseline#1:w71,train,P05,P05:baseline#1,baseline,71,1710986292568,1710986302568,10,2,25,249,10,76.0,median,hr
P05:baseline#1:w72,train,P05,P05:baseline#1,baseline,72,1710986294568,1710986304568,10,2,25,249,10,76.0,median,hr
P05:baseline#1:w73,train,P05,P05:baseline#1,baseline,73,1710986296568,1710986306568,10,2,25,249,10,76.0,median,hr
P05:baseline#1:w74,train,P05,P05:baseline#1,baseline,74,1710986298568,1710986308568,10,2,25,249,10,75.0,median,hr
P05:baseline#1:w75,train,P05,P05:baseline#1,baseline,75,1710986300568,1710986310568,10,2,25,249,10,73.5,median,hr
P05:baseline#1:w76,train,P05,P05:baseline#1,baseline,76,1710986302568,1710986312568,10,2,25,249,10,73.0,median,hr
P05:baseline#1:w77,train,P05,P05:baseline#1,baseline,77,1710986304568,1710986314568,10,2,25,249,10,72.5,median,hr
P05:baseline#1:w78,train,P05,P05:baseline#1,baseline,78,1710986306568,1710986316568,10,2,25,249,10,72.0,median,hr
P05:baseline#1:w79,train,P05,P05:baseline#1,baseline,79,1710986308568,1710986318568,10,2,25,249,10,72.0,median,hr
P05:baseline#1:w80,train,P05,P05:baseline#1,baseline,80,1710986310568,1710986320568,10,2,25,249,10,71.0,median,hr
P05:baseline#1:w81,train,P05,P05:baseline#1,baseline,81,1710986312568,1710986322568,10,2,25,249,10,71.0,median,hr
P05:baseline#1:w82,train,P05,P05:baseline#1,baseline,82,1710986314568,1710986324568,10,2,25,249,10,70.5,median,hr
P05:baseline#1:w83,train,P05,P05:baseline#1,baseline,83,1710986316568,1710986326568,10,2,25,249,10,70.0,median,hr
P05:baseline#1:w84,train,P05,P05:baseline#1,baseline,84,1710986318568,1710986328568,10,2,25,250,10,70.0,median,hr
P05:baseline#1:w85,train,P05,P05:baseline#1,baseline,85,1710986320568,1710986330568,10,2,25,249,10,69.0,median,hr
P05:tsst-prep#1:w0,train,P05,P05:tsst-prep#1,tsst-prep,0,1710986382755,1710986392755,10,2,25,249,10,81.0,median,hr
P05:tsst-prep#1:w1,train,P05,P05:tsst-prep#1,tsst-prep,1,1710986384755,1710986394755,10,2,25,250,10,80.5,median,hr
P05:tsst-prep#1:w2,train,P05,P05:tsst-prep#1,tsst-prep,2,1710986386755,1710986396755,10,2,25,250,10,79.5,median,hr
P05:tsst-prep#1:w3,train,P05,P05:tsst-prep#1,tsst-prep,3,1710986388755,1710986398755,10,2,25,249,10,78.5,median,hr
P05:tsst-prep#1:w4,train,P05,P05:tsst-prep#1,tsst-prep,4,1710986390755,1710986400755,10,2,25,249,10,78.0,median,hr
P05:tsst-prep#1:w5,train,P05,P05:tsst-prep#1,tsst-prep,5,1710986392755,1710986402755,10,2,25,249,10,78.0,median,hr
P05:tsst-prep#1:w6,train,P05,P05:tsst-prep#1,tsst-prep,6,1710986394755,1710986404755,10,2,25,249,10,78.0,median,hr
P05:tsst-prep#1:w7,train,P05,P05:tsst-prep#1,tsst-prep,7,1710986396755,1710986406755,10,2,25,249,10,78.5,median,hr
P05:tsst-prep#1:w8,train,P05,P05:tsst-prep#1,tsst-prep,8,1710986398755,1710986408755,10,2,25,250,10,80.0,median,hr
P05:tsst-prep#1:w9,train,P05,P05:tsst-prep#1,tsst-prep,9,1710986400755,1710986410755,10,2,25,249,10,83.0,median,hr
P05:tsst-prep#1:w10,train,P05,P05:tsst-prep#1,tsst-prep,10,1710986402755,1710986412755,10,2,25,249,10,85.5,median,hr
P05:tsst-prep#1:w11,train,P05,P05:tsst-prep#1,tsst-prep,11,1710986404755,1710986414755,10,2,25,249,10,86.5,median,hr
P05:tsst-prep#1:w12,train,P05,P05:tsst-prep#1,tsst-prep,12,1710986406755,1710986416755,10,2,25,249,10,86.5,median,hr
P05:tsst-prep#1:w13,train,P05,P05:tsst-prep#1,tsst-prep,13,1710986408755,1710986418755,10,2,25,249,10,86.5,median,hr
P05:tsst-prep#1:w14,train,P05,P05:tsst-prep#1,tsst-prep,14,1710986410755,1710986420755,10,2,25,250,10,84.5,median,hr
P05:tsst-prep#1:w15,train,P05,P05:tsst-prep#1,tsst-prep,15,1710986412755,1710986422755,10,2,25,249,10,82.5,median,hr
P05:tsst-prep#1:w16,train,P05,P05:tsst-prep#1,tsst-prep,16,1710986414755,1710986424755,10,2,25,249,10,82.5,median,hr
P05:tsst-prep#1:w17,train,P05,P05:tsst-prep#1,tsst-prep,17,1710986416755,1710986426755,10,2,25,249,10,82.5,median,hr
P05:tsst-prep#1:w18,train,P05,P05:tsst-prep#1,tsst-prep,18,1710986418755,1710986428755,10,2,25,249,10,82.5,median,hr
P05:tsst-prep#1:w19,train,P05,P05:tsst-prep#1,tsst-prep,19,1710986420755,1710986430755,10,2,25,249,10,82.5,median,hr
P05:tsst-prep#1:w20,train,P05,P05:tsst-prep#1,tsst-prep,20,1710986422755,1710986432755,10,2,25,250,10,81.0,median,hr
P05:tsst-prep#1:w21,train,P05,P05:tsst-prep#1,tsst-prep,21,1710986424755,1710986434755,10,2,25,250,10,78.5,median,hr
P05:tsst-prep#1:w22,train,P05,P05:tsst-prep#1,tsst-prep,22,1710986426755,1710986436755,10,2,25,249,10,78.0,median,hr
P05:tsst-prep#1:w23,train,P05,P05:tsst-prep#1,tsst-prep,23,1710986428755,1710986438755,10,2,25,249,10,78.0,median,hr
P05:tsst-prep#1:w24,train,P05,P05:tsst-prep#1,tsst-prep,24,1710986430755,1710986440755,10,2,25,249,10,78.5,median,hr
P05:tsst-prep#1:w25,train,P05,P05:tsst-prep#1,tsst-prep,25,1710986432755,1710986442755,10,2,25,249,10,80.5,median,hr
P05:tsst-prep#1:w26,train,P05,P05:tsst-prep#1,tsst-prep,26,1710986434755,1710986444755,10,2,25,249,10,81.5,median,hr
P05:tsst-prep#1:w27,train,P05,P05:tsst-prep#1,tsst-prep,27,1710986436755,1710986446755,10,2,25,250,10,82.0,median,hr
P05:tsst-prep#1:w28,train,P05,P05:tsst-prep#1,tsst-prep,28,1710986438755,1710986448755,10,2,25,249,10,82.0,median,hr
P05:tsst-prep#1:w29,train,P05,P05:tsst-prep#1,tsst-prep,29,1710986440755,1710986450755,10,2,25,248,10,82.0,median,hr
P05:tsst-prep#1:w30,train,P05,P05:tsst-prep#1,tsst-prep,30,1710986442755,1710986452755,10,2,25,247,10,82.0,median,hr
P05:tsst-prep#1:w31,train,P05,P05:tsst-prep#1,tsst-prep,31,1710986444755,1710986454755,10,2,25,248,10,82.5,median,hr
P05:tsst-prep#1:w32,train,P05,P05:tsst-prep#1,tsst-prep,32,1710986446755,1710986456755,10,2,25,248,10,83.0,median,hr
P05:tsst-prep#1:w33,train,P05,P05:tsst-prep#1,tsst-prep,33,1710986448755,1710986458755,10,2,25,249,10,84.5,median,hr
P05:tsst-prep#1:w34,train,P05,P05:tsst-prep#1,tsst-prep,34,1710986450755,1710986460755,10,2,25,250,10,84.5,median,hr
P05:tsst-prep#1:w35,train,P05,P05:tsst-prep#1,tsst-prep,35,1710986452755,1710986462755,10,2,25,251,10,84.5,median,hr
P05:tsst-prep#1:w36,train,P05,P05:tsst-prep#1,tsst-prep,36,1710986454755,1710986464755,10,2,25,248,10,83.0,median,hr
P05:tsst-prep#1:w37,train,P05,P05:tsst-prep#1,tsst-prep,37,1710986456755,1710986466755,10,2,25,248,10,83.0,median,hr
P05:tsst-prep#1:w38,train,P05,P05:tsst-prep#1,tsst-prep,38,1710986458755,1710986468755,10,2,25,248,10,82.5,median,hr
P05:tsst-prep#1:w39,train,P05,P05:tsst-prep#1,tsst-prep,39,1710986460755,1710986470755,10,2,25,248,10,81.5,median,hr
P05:tsst-prep#1:w40,train,P05,P05:tsst-prep#1,tsst-prep,40,1710986462755,1710986472755,10,2,25,247,10,80.0,median,hr
P05:tsst-prep#1:w41,train,P05,P05:tsst-prep#1,tsst-prep,41,1710986464755,1710986474755,10,2,25,249,10,79.0,median,hr
P05:tsst-prep#1:w42,train,P05,P05:tsst-prep#1,tsst-prep,42,1710986466755,1710986476755,10,2,25,249,10,79.0,median,hr
P05:tsst-prep#1:w43,train,P05,P05:tsst-prep#1,tsst-prep,43,1710986468755,1710986478755,10,2,25,249,10,79.0,median,hr
P05:tsst-prep#1:w44,train,P05,P05:tsst-prep#1,tsst-prep,44,1710986470755,1710986480755,10,2,25,249,10,78.5,median,hr
P05:tsst-prep#1:w45,train,P05,P05:tsst-prep#1,tsst-prep,45,1710986472755,1710986482755,10,2,25,250,10,77.5,median,hr
P05:tsst-prep#1:w46,train,P05,P05:tsst-prep#1,tsst-prep,46,1710986474755,1710986484755,10,2,25,250,10,75.5,median,hr
P05:tsst-prep#1:w47,train,P05,P05:tsst-prep#1,tsst-prep,47,1710986476755,1710986486755,10,2,25,250,10,75.0,median,hr
P05:tsst-prep#1:w48,train,P05,P05:tsst-prep#1,tsst-prep,48,1710986478755,1710986488755,10,2,25,249,10,75.0,median,hr
